"CODE","GOVERN_TYPE","POPULATION","AGE25_PROPTN","AGE50_PROPTN","POP_DENSITY","GDP","INFANT_MORT","DOCS","VAX_RATE","HEALTHCARE_BASIS","HEALTHCARE_COST","DEATH_RATE","OBS_TYPE"
"State104","STABLE DEM",1.21860761495881,1.95360845697367,1.92538370799859,-1.12802563424696,-0.0194500234906225,-0.429822297824789,-0.421583041612266,1.02384874400187,"INSURANCE",-0.182061317987588,13.0724292372336,"Train"
"State105","STABLE DEM",-1.13712381798085,3.17655057248729,0.593538074298706,0.390745912201486,0.80704493776806,0.35967096981365,1.43436217634441,-0.088453741763719,"PRIVATE",1.8952515826336,22.0980367679865,"Train"
"State106","STABLE DEM",-0.690140554051536,-0.243167104221075,0.587813788059342,-0.900938952880717,0.56215305226217,-0.374678634611822,-0.16932013678405,0.319137982898189,"INSURANCE",-0.104165977445872,15.4091198978605,"Train"
"State107","UNSTABLE DEM",0.30836371684259,-1.74630710621223,0.119925415454723,0.0622470552547327,0.180636178234272,0.32703442029832,-0.616841096930975,0.0426028330091817,"FREE",-1.16125249237976,18.886993182506,"Train"
"State108","STABLE DEM",1.29020465764194,-0.466110848232514,0.148307869331415,3.66772128124426,0.103589503579302,-0.389321459497604,-0.289480169755293,0.570031549332325,"PRIVATE",1.61978131891596,32.4677136607768,"Train"
"State109","UNSTABLE DEM",-1.60491087701884,-1.3822364906174,-0.152293009054728,-0.483491605042662,0.546403036648471,0.632540488051091,-0.178706084771434,-0.317393274099841,"INSURANCE",-0.178462068556311,17.1635730206485,"Train"
"State110","UNSTABLE DEM",-0.441529624630484,-0.190370339571796,0.018795764345602,1.26120949980247,0.603956011361732,1.13410042541335,0.679242896558726,0.159095840422842,"INSURANCE",-0.169112580884164,26.7935395449888,"Train"
"State111","UNSTABLE DEM",1.58393615024768,-0.172839488815749,-1.63901048971976,-0.542429525712941,-0.174048616310646,0.0966082715068595,0.557987985663865,0.156032139773888,"FREE",-1.16125249237976,15.6382245925557,"Train"
"State112","STABLE DEM",-0.443670593007825,1.94703712415941,1.24423487996406,0.53265767337759,-0.528001031351267,-1.62498497009727,-1.72969375315203,0.551287706579452,"PRIVATE",1.82066902333442,17.932559242138,"Train"
"State113","UNSTABLE DEM",0.848552659073116,-0.365762446444019,0.53944243686374,0.504778963685586,-0.00722198893151938,0.210589327960256,0.445224966653817,0.640045125982605,"FREE",-1.16125249237976,21.4529721242551,"Test"
"State114","STABLE DEM",0.0572885430779396,-0.795648869100067,-0.37579387091811,0.660959377435421,0.184326710385394,0.26195657001744,-0.280227044841952,-0.0421539118904589,"PRIVATE",1.86079642470423,18.8085420653706,"Train"
"State115","UNSTABLE DEM",-1.23243201089759,0.375023798915542,1.13520045080607,-0.197254825408678,0.428757682987058,0.654797979043302,0.824258654668143,0.114102630800231,"FREE",-1.16125249237976,23.3258890081584,"Train"
"State116","STABLE DEM",-0.416590986711957,0.0687755042717461,-0.111882848336772,-0.208370630881349,0.0733786808961243,-0.367802359124815,-0.580141290482767,1.13013953836403,"PRIVATE",1.8193162916726,13.1058236121339,"Train"
"State117","STABLE DEM",0.365982093732758,0.236545894726888,0.448049920511595,2.41173991427622,0.226348872043947,1.36165633307509,0.48852049240125,0.795719156361221,"INSURANCE",-0.114193367369812,29.4092505410511,"Train"
"State118","STABLE DEM",2.07084457081381,-1.1088778145665,-0.472942141369338,0.224337176488333,0.780437738736207,0.514180981601892,0.822530440211209,0.612462247229619,"FREE",-1.16125249237976,16.4233734826689,"Train"
"State119","STABLE DEM",2.56061016266451,-0.720198871914324,0.742100969407225,0.205648953350727,-0.016130106773666,-0.575688691534397,0.0809373752037215,0.0554119910067125,"INSURANCE",-0.164047798099515,20.9894779505368,"Train"
"State120","UNSTABLE DEM",-0.0348332443024033,-0.992085036241929,0.671790144368249,0.48680613703972,-0.895259031733707,-0.0271828604130318,0.300951259438222,0.30519958969565,"INSURANCE",-0.160593286633176,15.0977333577806,"Test"
"State121","STABLE DEM",0.522780210612085,-1.36276836203558,-0.493171788696006,-0.0760148360928892,0.171443608792244,0.421147497427959,-1.52150949946182,0.34756802602787,"INSURANCE",-0.134331421655524,13.8594298292106,"Train"
"State122","UNSTABLE DEM",0.0867316082127318,-0.0649384380755473,-1.77324716929331,-2.05555225601409,0.35679186650472,-0.243381858326076,1.29668098847489,0.0724437056600777,"INSURANCE",-0.199715640861217,12.0507488047734,"Train"
"State123","DICTATORSHIP",-0.542427434289351,-0.549918001518518,-1.31869837836662,-0.527192103015274,-0.451984236006404,0.175732883497145,-1.98320258212455,-0.10281161198146,"FREE",-1.16125249237976,27.7074650625334,"Test"
"State124","STABLE DEM",-0.273530795033326,-1.19367137243194,-0.760966168817508,0.608701145468248,0.213326683930841,0.545223819078637,-0.280227044841952,-0.130512440028475,"PRIVATE",1.70531923753775,20.6068670025848,"Test"
